timestamp,raw_payload,data_type,parsed_json,rssi,snr,is_anomaly,anomaly_reason
2026-08-18 20:36:55,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.75,0,Normal
2026-08-18 20:36:57,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,1.0,0,Normal
2026-08-18 20:36:58,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.5,0,Normal
2026-08-18 20:36:59,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.75,0,Normal
2026-08-18 20:37:00,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-46.0,0.25,0,Normal
2026-08-18 20:37:01,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.75,0,Normal
2026-08-18 20:37:03,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,0.0,0,Normal
2026-08-18 20:37:04,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-50.0,0.5,1,Isolation Forest ML Outlier
2026-08-18 20:37:05,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-48.0,1.75,0,Normal
2026-08-18 20:37:06,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.75,-0.75,0,Normal
2026-08-18 20:37:07,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.75,0,Normal
2026-08-18 20:37:08,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,0.75,0,Normal
2026-08-18 20:37:09,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.5,0,Normal
2026-08-18 20:37:11,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.0,0.0,0,Normal
2026-08-18 20:37:12,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.5,0,Normal
2026-08-18 20:37:13,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.0,0,Normal
2026-08-18 20:37:14,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-37.0,0.0,0,Normal
2026-08-18 20:37:15,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,0.0,0,Normal
2026-08-18 20:37:16,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-38.0,-1.0,0,Normal
2026-08-18 20:37:17,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,-1.0,0,Normal
2026-08-18 20:37:18,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-46.5,-0.5,0,Normal
2026-08-18 20:37:19,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.0,0.25,0,Normal
2026-08-18 20:37:20,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.0,0,Normal
2026-08-18 20:37:21,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.0,0,Normal
2026-08-18 20:37:22,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.0,0,Normal
2026-08-18 20:37:23,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.0,0,Normal
2026-08-18 20:37:25,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-36.75,-0.75,0,Normal
2026-08-18 20:37:26,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-46.5,-0.5,0,Normal
2026-08-18 20:37:27,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-37.25,-0.25,0,Normal
2026-08-18 20:37:28,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.75,-0.75,0,Normal
2026-08-18 20:37:29,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-37.75,-0.75,0,Normal
2026-08-18 20:37:30,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.75,0,Normal
2026-08-18 20:37:31,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.0,0.25,0,Normal
2026-08-18 20:37:32,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.0,0,Normal
2026-08-18 20:37:33,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.25,0,Normal
2026-08-18 20:37:34,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.25,-1.25,0,Normal
2026-08-18 20:37:35,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.75,-0.75,0,Normal
2026-08-18 20:37:36,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.25,-0.25,0,Normal
2026-08-18 20:37:37,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-46.75,-0.75,0,Normal
2026-08-18 20:37:39,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.0,0.0,0,Normal
2026-08-18 20:37:40,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-37.75,-0.75,0,Normal
2026-08-18 20:37:41,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.0,0.0,0,Normal
2026-08-18 20:37:42,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.5,-0.5,0,Normal
2026-08-18 20:37:43,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.25,-0.25,0,Normal
2026-08-18 20:37:44,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.5,-0.5,0,Normal
2026-08-18 20:37:45,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.5,-0.5,0,Normal
2026-08-18 20:37:46,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-38.25,-0.25,0,Normal
2026-08-18 20:37:47,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.25,-0.25,0,Normal
2026-08-18 20:37:48,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.25,-0.25,0,Normal
2026-08-18 20:37:49,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.5,-0.5,0,Normal
2026-08-18 20:37:50,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-36.5,-0.5,0,Normal
2026-08-18 20:37:51,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-48.0,0.0,0,Normal
2026-08-18 20:37:53,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-37.5,-0.5,0,Normal
2026-08-18 20:37:54,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.5,-0.5,0,Normal
2026-08-18 20:37:55,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.0,0.0,0,Normal
2026-08-18 20:37:56,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-38.75,-0.75,0,Normal
2026-08-18 20:37:57,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.5,-0.5,0,Normal
2026-08-18 20:37:58,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.75,-0.75,0,Normal
2026-08-18 20:37:59,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,-1.0,0,Normal
2026-08-18 20:38:00,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-37.25,-1.25,0,Normal
2026-08-18 20:38:01,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,-1.0,0,Normal
2026-08-18 20:38:02,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.25,0,Normal
2026-08-18 20:38:03,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.75,-0.75,0,Normal
2026-08-18 20:38:04,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,1.5,0,Normal
2026-08-18 20:38:05,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.75,0,Normal
2026-08-18 20:38:06,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,0.5,0,Normal
2026-08-18 20:38:08,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.5,0,Normal
2026-08-18 20:38:09,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.75,0,Normal
2026-08-18 20:38:10,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,1.0,0,Normal
2026-08-18 20:38:11,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.5,0,Normal
2026-08-18 20:38:12,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-46.0,0.5,0,Normal
2026-08-18 20:38:13,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.0,3.0,0,Normal
2026-08-18 20:38:14,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,0.25,0,Normal
2026-08-18 20:38:15,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.5,0,Normal
2026-08-18 20:38:16,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.0,1.0,0,Normal
2026-08-18 20:38:17,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,2.0,0,Normal
2026-08-18 20:38:18,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.0,1.0,0,Normal
2026-08-18 20:38:19,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,9.25,0,Normal
2026-08-18 20:38:20,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.0,9.25,0,Normal
2026-08-18 20:38:22,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.0,9.25,0,Normal
2026-08-18 20:38:23,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,0.75,0,Normal
2026-08-18 20:38:24,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.0,0.25,0,Normal
2026-08-18 20:38:25,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,-1.0,0,Normal
2026-08-18 20:38:26,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.5,-0.5,0,Normal
2026-08-18 20:38:27,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.75,-0.75,0,Normal
2026-08-18 20:38:28,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.5,-0.5,0,Normal
2026-08-18 20:38:29,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.75,-0.75,0,Normal
2026-08-18 20:38:30,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,-1.0,0,Normal
2026-08-18 20:38:31,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,2.25,0,Normal
2026-08-18 20:38:32,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.5,0,Normal
2026-08-18 20:38:33,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.5,0,Normal
2026-08-18 20:38:34,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.0,0.25,0,Normal
2026-08-18 20:38:36,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.25,0,Normal
2026-08-18 20:38:37,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,0.5,0,Normal
2026-08-18 20:38:38,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,1.75,0,Normal
2026-08-18 20:38:39,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.0,1.0,0,Normal
2026-08-18 20:38:40,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-49.0,1.0,0,Normal
2026-08-18 20:38:41,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,0.5,0,Normal
2026-08-18 20:38:42,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.75,0,Normal
2026-08-18 20:38:43,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,2.0,0,Normal
2026-08-18 20:38:44,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,0.5,0,Normal
2026-08-18 20:38:45,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,3.25,0,Normal
2026-08-18 20:38:46,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,1.25,0,Normal
2026-08-18 20:38:47,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,3.25,0,Normal
2026-08-18 20:38:48,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,2.25,0,Normal
2026-08-18 20:38:50,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,1.5,0,Normal
2026-08-18 20:38:51,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.0,2.75,0,Normal
2026-08-18 20:38:52,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,1.0,0,Normal
2026-08-18 20:38:53,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.5,0,Normal
2026-08-18 20:38:54,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,3.25,0,Normal
2026-08-18 20:38:55,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-48.0,2.25,0,Normal
2026-08-18 20:38:56,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-48.0,1.75,0,Normal
2026-08-18 20:38:57,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-48.0,1.75,0,Normal
2026-08-18 20:38:58,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,2.25,0,Normal
2026-08-18 20:38:59,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,1.25,0,Normal
2026-08-18 20:39:00,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,2.0,0,Normal
2026-08-18 20:39:01,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,2.5,0,Normal
2026-08-18 20:39:02,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,0.75,0,Normal
2026-08-18 20:39:04,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,1.5,0,Normal
2026-08-18 20:39:05,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-48.0,2.5,0,Normal
2026-08-18 20:39:06,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.0,0,Normal
2026-08-18 20:39:07,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.25,0,Normal
2026-08-18 20:39:08,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-46.0,0.0,0,Normal
2026-08-18 20:39:09,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-46.25,-0.25,0,Normal
2026-08-18 20:39:10,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.25,0,Normal
2026-08-18 20:39:11,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-46.0,-1.0,0,Normal
2026-08-18 20:39:12,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.0,0.5,0,Normal
2026-08-18 20:39:13,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,0.25,0,Normal
2026-08-18 20:39:14,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.25,0,Normal
2026-08-18 20:39:15,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,0.75,0,Normal
2026-08-18 20:39:16,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-49.0,1.0,0,Normal
2026-08-18 20:39:18,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.75,0,Normal
2026-08-18 20:39:19,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.75,0,Normal
2026-08-18 20:39:20,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.0,0.5,0,Normal
2026-08-18 20:39:21,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-48.0,0.25,0,Normal
2026-08-18 20:39:22,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.0,0.25,0,Normal
2026-08-18 20:39:23,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.0,0.25,0,Normal
2026-08-18 20:39:24,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.25,0,Normal
2026-08-18 20:39:25,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,1.0,0,Normal
2026-08-18 20:39:26,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,1.75,0,Normal
2026-08-18 20:39:27,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,1.5,0,Normal
2026-08-18 20:39:28,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.75,0,Normal
2026-08-18 20:39:29,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,1.0,0,Normal
2026-08-18 20:39:30,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.5,0,Normal
2026-08-18 20:39:32,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,0.75,0,Normal
2026-08-18 20:39:33,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,2.25,0,Normal
2026-08-18 20:39:34,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,1.75,0,Normal
2026-08-18 20:39:35,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,1.75,0,Normal
2026-08-18 20:39:36,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,1.5,0,Normal
2026-08-18 20:39:37,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,2.0,0,Normal
2026-08-18 20:39:38,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,2.0,0,Normal
2026-08-18 20:39:39,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,1.0,0,Normal
2026-08-18 20:39:40,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,0.25,0,Normal
2026-08-18 20:39:41,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,3.25,0,Normal
2026-08-18 20:39:42,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.0,1.0,0,Normal
2026-08-18 20:39:43,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.25,0,Normal
2026-08-18 20:39:44,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,0.75,0,Normal
2026-08-18 20:39:46,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,0.75,0,Normal
2026-08-18 20:39:47,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,0.5,0,Normal
2026-08-18 20:39:48,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,1.5,0,Normal
2026-08-18 20:39:49,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-48.0,0.5,0,Normal
2026-08-18 20:39:50,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-37.0,0.25,0,Normal
2026-08-18 20:39:51,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,5.75,0,Normal
2026-08-18 20:39:52,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.0,1.5,0,Normal
2026-08-18 20:39:53,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-38.25,-0.25,0,Normal
2026-08-18 20:39:54,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.0,0,Normal
2026-08-18 20:39:55,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,9.25,0,Normal
2026-08-18 20:39:56,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,6.0,0,Normal
2026-08-18 20:39:57,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,6.5,0,Normal
2026-08-18 20:39:58,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,4.5,0,Normal
2026-08-18 20:40:00,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,5.5,0,Normal
2026-08-18 20:40:01,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,4.0,0,Normal
2026-08-18 20:40:02,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,3.75,0,Normal
2026-08-18 20:40:03,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,3.5,0,Normal
2026-08-18 20:40:04,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,3.75,0,Normal
2026-08-18 20:40:05,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,6.25,0,Normal
2026-08-18 20:40:06,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,3.5,0,Normal
2026-08-18 20:40:07,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,3.75,0,Normal
2026-08-18 20:40:08,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,3.5,0,Normal
2026-08-18 20:40:09,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-42.0,4.75,0,Normal
2026-08-18 20:40:10,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-43.0,3.0,0,Normal
2026-08-18 20:40:11,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-44.0,0.0,0,Normal
2026-08-18 20:40:12,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-38.25,-0.25,0,Normal
2026-08-18 20:40:14,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.25,-0.25,0,Normal
2026-08-18 20:40:15,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-37.25,-0.25,0,Normal
2026-08-18 20:40:16,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-39.0,0.25,0,Normal
2026-08-18 20:40:17,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.0,1.0,0,Normal
2026-08-18 20:40:18,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-38.25,-0.25,0,Normal
2026-08-18 20:40:19,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-45.75,-0.75,0,Normal
2026-08-18 20:40:20,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-41.0,-1.0,0,Normal
2026-08-18 20:40:21,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-47.0,0.25,0,Normal
2026-08-18 20:40:22,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-40.75,-0.75,0,Normal
2026-08-18 20:40:23,H:79% T:30C,Temp & Humidity,"{""temperature"": 30.0, ""humidity"": 79.0}",-49.0,0.0,0,Normal
